id,artist,title,album,release_date,label,timecode,song_link,apple_music.isrc,spotify.id
6883981933215369989,Ying Yang Twins,Say I Yi Yi,Crunk'd - Mixed & Hosted By Greg Street,2004-05-25,MERLIN - eOne Music,03:10,https://lis.tn/SayIYiYi,USKO10201222,4WQK8xxsBUt0U3yFQORiPS
6838610154679012102,Juan,Bright Low,Music Hot,2018-05-16,Juan,02:27,https://lis.tn/BrightLow,USDY41892663,5ZbmD0Bo2Tyj14sAAmEgbd
6783833309634988806,24kgoldn,CITY OF ANGELS,DROPPED OUTTA COLLEGE,2019-11-22,Records/Columbia,00:18,https://lis.tn/CITYOFANGELS,USQX91902803,6ap9lSRJ0iLriGLqoJ44cq
6783591946041461505,Ashmit,Asli Asli,Asli Asli,2020-06-11,Desi Gangsters,02:52,https://lis.tn/AsliAsli,QZHN62037610,0zQBx9pI0wc6Bps9ym3J3t
6887707383687154433,MG Dhanushka,Hadawathe Kella,Hadawathe Kella,2021-01-20,Desawana Music,00:37,https://lis.tn/HadawatheKella,RUA1H2109213,3XdjHeW6JgrUg9fIJbQTQ4
6763834114169653250,Loubet,Mastiga Abelha,Made in Roça,2016-02-05,FS Music,01:29,https://lis.tn/MastigaAbelha,BR3T81600053,48vvqkWXZNPRQ4nil0kcij
6893543782394890242,Tierry,Hackearam-Me,Acertou na Mosca,2020-11-13,BELIEVE - WorkShow,02:14,https://lis.tn/HackearamMe,BRTJX2000001,5NeBu4oKweDXIjhvYqtbLo
6549202998130643983,Jemes Wong,Dance Together,Girl & Flower,2019-10-11,Record Audio Inc.,00:17,https://lis.tn/DanceTogether,,
6905620159784831750,Justin Timberlake,Mirrors,Mirrors,2013-03-13,RCA Records Label,03:38,https://lis.tn/NuTlqf,USRC11300246,6ToFxXRBtl5TJFEyIoYK3f
6831182738058414854,Soufian,Tharifacht,Thimgharin,2016-11-16,Disco Nador,00:43,https://lis.tn/Tharifacht,FR96X1698030,5eu8VOHhCX71rurmDEn2Wz
6784986105365137410,Johnnie Bailey,The Avatar's Love (From Avatar: The Last Airbender),The Avatar's Love (From Avatar: The Last Airbender),2020-01-28,Sunrise,00:13,https://lis.tn/WyyGH,,50mOVW6nC83vOeg1sSOlG8
6876312331098261518,Pascal Letoublon,Friendships,Friendships,2017-09-05,Suprafive Records,01:00,https://lis.tn/Friendships,GBKQU1777771,3S2XkZJH5P3AqYk8ChYsWB
223461705656451072,Jordin Sparks,No Air,No Air,2008-04-07,19 Recordings,01:04,https://lis.tn/NoAir,GBCTA0700277,1jUA4rb6ZCv4gby4YU53xq
6835837996332222466,Claire Rosinkranz,Backyard Boy,BeVerly Hills BoYfRiEnd,2020-06-08,2118550 Records DK2,00:14,https://lis.tn/BackyardBoy,QZHN62022495,04F42oEuKrRComYJfJuyVR
6781056220997389061,Los Rosario,Culiquitaca,Lo Mejor de los 80,2016-10-28,RSM,00:54,https://lis.tn/Culiquitaca,,
242110376648318976,Charlie Grönvall,I Believe I Can Fly,Idol 2016,2016-11-19,UMG - Universal Music AB,00:59,https://lis.tn/IBelieveICanFly,,1XfmLLFdDsCWWf0hgOiIjQ
6815355744783697922,Chiky Dee Jay,Astronomia,Astronomia,2020-04-12,ChikyDJ,00:14,https://lis.tn/kKnVXV,ART0G1808448,418g6nGSQtm4URxVXRnel0
6879538826151234310,DJ Maze,Conga,RnB Selexion,2013-04-08,Epic,00:12,https://lis.tn/QAxZyy,FR2T91300009,1tZVdWp57wUwHYOAwA1vRu
6745161928949106690,SAINt JHN,Roses,Roses (Imanbek Remix),2019-09-13,Godd Complexx / HITCO,01:01,https://lis.tn/Roses,RUB421901499,0zLCBJZSiELJf02ucPP9wb
6905063263097522945,Kevin MacLeod,Monkeys Spinning Monkeys,Music to Delight,2014-12-30,Incompetech,00:16,https://lis.tn/PhCwZ,USUAN1400011,02ZiP1bdAONIP5WTI2rxga
6893426418152196866,Julian Sotelo,Famous Sounds,Famous Sounds,2020-01-29,Julian Sotelo,00:23,https://lis.tn/FamousSounds,RUA1H2022584,7GNb8KA4ooZcUIrRd2xuRp
6840101190269668102,Daniel Powter,Bad Day,So Beautiful 1,2010-12-02,Warner Bros.,01:03,https://lis.tn/BadDay,USWB11002915,3LWADAoSsiKGWhMUSaOsWQ
6887601846752398086,Eduardo Luzquiños,Desperado Slowed (Remix),Slowed Reverb TikTok (Remix),2020-11-24,Eduardo Luzquiños,00:14,https://lis.tn/DesperadoSlowedRemix,,
6890903822047267585,Moca,Kippchen,Wroooooooooam,2018-01-19,MERLIN - ChinChin Records,01:11,https://lis.tn/Kippchen,DEDW91700795,5ltljdrLTQevyyiiixF0J8
6728018103864756998,MC-Seven-E,Watch Me,Watch Me,2018-04-14,Open Mind Records,00:12,https://lis.tn/wnSLHp,QM4DW1875240,5cZqHPbRfBlny9DCl4jGmN
6884574286980385538,Sam Wedgwood,On The Fence,Mutations,2020-01-06,Audio Network,00:28,https://lis.tn/OnTheFence,,
6791657617040082946,Pitbull,Get Ready,Libertad 548,2019-09-27,Mr. 305 Records,01:21,https://lis.tn/GetReady,USNPW1900336,0ftlxPXNSjPNEvEGbBnMa7
6874125430861974274,Eduardo Luzquiños and Speernorman,SoFtly / Killing Me Softly With His Song (TikTok Remix),SoFtly / Killing Me Softly With His Song (TikTok Remix),2020-10-12,Eduardo Luzquiños,01:25,https://lis.tn/sGHsJ,ART0G2003176,1RUZs8J5u9tgmVQ78Ok0Cd
6873842968499915525,SAINt JHN,Roses,Roses,2016-09-09,"Seventeen Five Records, Llc",01:20,https://lis.tn/vmDksv,TCACP1693236,3mRlFZHUyvJbPTlkzg4LyJ
6876215395951725317,The Black Eyed Peas,Pump It,SBS The World Game: The Soundtrack of World Football 2007,2007-01-01,Universal Music,02:50,https://lis.tn/PumpIt,USIR10500407,6btyEL6NwUa97Nex9cZFvo
6894066988063131649,Billie Eilish,Therefore I Am,Therefore I Am,2020-11-12,UMG - Darkroom/Interscope Records,00:39,https://lis.tn/ThereforeIAm,USUM72021500,54bFM56PmE4YLRnqpW6Tha
6828408020448315393,MC Teteu,Medley Equipe Mandelão,Medley Equipe Mandelão,2020-05-16,realdreamsgravadoraeeditora / 2Click,00:29,https://lis.tn/PnNWW,QZHZ32070942,2cuwZimsylSRftCCTyxEj8
6860578006663318277,Billie Eilish,bad guy (with Justin Bieber),bad guy (with Justin Bieber),2019-03-29,Darkroom/Interscope Records,02:00,https://lis.tn/OzASI,,2Fxmhks0bxGSBdJ92vM42m
6586947002464996102,LPTHERAPPER,Lmss,Lmss,2018-10-15,AK Noise,00:14,https://lis.tn/Lmss,,
6852801744125036545,Ander Huang & DJ Kuromi,F Boy,F Boy,2020-08-22,998168 Records DK,00:14,https://lis.tn/FBoy,QZHNC2078374,4GdbPZ01Th4xl7ban4uGaH
6866898243192654597,Gwen Stefani,Rich Girl,Love Angel Music Baby,2004-01-01,Digital Distribution Vanuatu,02:33,https://lis.tn/RichGirl,USIR10400846,2Y2q7PkD7lvuWr8YaZfWuv
6861023427084585733,Viva Lion!,Lola (A Song For),Bona Fide,2020-09-25,Primrose Music,00:13,https://lis.tn/LolaASongFor,IT7152027011,1ZH45aqvF92B9GM7PW2V2J
6894066988063131649,Billie Eilish,Therefore I Am,Therefore I Am,2020-11-12,UMG - Darkroom/Interscope Records,00:39,https://lis.tn/ThereforeIAm,USUM72021500,54bFM56PmE4YLRnqpW6Tha
6899533138922670850,Studio Killers,Jenny,Jenny,2013-05-03,WM Finland,00:43,https://lis.tn/Jenny,GBX2M1300001,4JLBDUYSaOMPYND0iWeSWQ
6789284521842837506,7eer,Coronavirus Check,7,2020-02-07,juicyFlail Records,00:15,https://lis.tn/CoronavirusCheck,,
6906649777354722050,Major Hans Friess,Ein Heller und ein Batzen,Wir singen und marschieren Beliebte Märsche und Soldatenlieder,2011-06-02,JPF Records,00:54,https://lis.tn/WXOBH,USHM21106726,
6846350173593996037,Jake & Zac,Upside Down,Upside Down,2020-08-04,Jake & Zac,00:14,https://lis.tn/SYtdqU,,
6901784069365975809,DJ Miskin,Me Voy A Matar Wi Wi Wi,Pernah Viral,2021-01-13,HAMUSIK,00:07,https://lis.tn/MeVoyAMatarWiWiWi,,
6878796914276813569,Cardi B,WAP (feat. Megan Thee Stallion) [Wet Wet],WAP (feat. Megan Thee Stallion) [Wet Wet],2020-08-06,Atlantic Records,02:43,https://lis.tn/BlCGt,,
6752513449697216514,Barrymoore Chamber Orchestra,"Eine Kleine Nachtmusik, Serenade in G Major, K. 525: I. Allegro",Vivaldi: The Four Seasons,2014-03-04,Barrymoore Chamber Orchestra,01:17,https://lis.tn/rXZjN,USCGJ1421102,4oQRNhRW4TWij9w11KbVib
6886860379650099970,Flo Rida,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",MY HOUSE,2015-04-07,Poe Boy/Atlantic,00:11,https://lis.tn/SazwE,,2S5LNtRVRPbXk01yRQ14sZ
6826681667696986114,Pr. Lucas,Marcas da Vida,Pintor do Mundo,2017-07-07,MK Music,03:48,https://lis.tn/MarcasDaVida,BRMKP1700454,6XKWR1BFBavRHDVNfA286z
6893536758995159810,Krish,En Frienda Pola,Nanban (Original Motion Picture Soundtrack),2011-12-23,Alpha Digitech,00:31,https://lis.tn/EnFriendaPola,,1TgVIOdcdsPx1sXyVE6aDz
6753560527907212038,Pop Smoke,Dior,Meet The Woo,2019-07-26,Victor Victor Worldwide/Republic Records,00:23,https://lis.tn/Dior,USUM71914275,79s5XnCN4TJKTVMSmOx8Ep
6799585653702019073,Domknowz,Lofi,Its a Lofi,2020-02-28,Higher Plug,00:13,https://lis.tn/TAnTtN,QZFZ42089472,6sAn8zDfv8nIq3gdce7QNI
6902294653421259521,Djsuraj,Awara Hoon,Awara Hoon,2020-09-05,wavy gravy sounds,00:13,https://lis.tn/AwaraHoon,QZK6J2035887,6Yn4SN9wNitadrrVoqA4Wc
6895756280595155713,Jeven Reliford,Meet Me,Meet Me,2020-11-06,WMG - Atlantic Records,01:11,https://lis.tn/ExbNlt,USAT22007151,
6771640057083201538,Various Artists,my life be like,最新热歌慢摇106,2007-08-28,Gotee Records,00:14,https://lis.tn/MyLifeBeLike,,2cGJxXXIBrxMhk2fWUJTLs
6905408674143963906,Paul Lang,"Mariage D'amour (From ""mariage D'amour"") (Piano Version)",101 Best Movie Soundtracks Essentials,2019-06-24,24music,00:18,https://lis.tn/cCuNa,,
6870949916466842374,Wale;Rotimi,In My Bed,The Beauty of Becoming,2019-12-13,FrontRo Music Group LLC / EMPIRE,00:22,https://lis.tn/InMyBed,,5rey8bobg1jXF16L0UbriM
6897857954524023553,Aslı Demirer,Korkak (feat. Gökhan Türkmen),Korkak (feat. Gökhan Türkmen),2015-11-20,GTR Müzik,02:59,https://lis.tn/fyOPo,TRASC1500007,6CCL22qA0ZfnesFbMLL6rR
6904236597177289474,Makarel;The Great One,Only Fly Shit (feat. Makarel),Cold Soul,2019-11-29,The James Gang Inc,00:18,https://lis.tn/mgQHj,,3aWHcTOlkodUdXOSScFgpv
57419989,Aly & AJ,Potential Breakup Song,Insomniatic,2007-10-22,Charisma,00:26,https://lis.tn/PotentialBreakupSong,USHR10723111,11dxtPJKR4E0wlSr0A0t47
6894700385911442178,The Joy Formidable,Silent Treatment (William Orbit Mix),Silent Treatment EP,2013-07-09,WMG - Canvasback/ATL,03:24,https://lis.tn/Aqdaz,USAT21301301,3fHjTVSueRH1kPWUchnCD3
6871569185521076998,YUNG KAMI,Vento Aureo,Kami Kollection,2020-06-17,2146494 Records DK2,02:16,https://lis.tn/VentoAureo,QZHN72059715,2USkL8YZ0OXTvHgAE0IPx2
6896943358292691713,Whigfield,Saturday Night,Die Hit-Giganten - Best of 90's,1994-09-19,X-Energy,00:32,https://lis.tn/kgFAwE,IT00D9400208,3M1q2Wy2dAKiWV6oE6Koou
6870935941314267910,The Scene,Who Says,For You,2014-11-24,Hollywood Records,00:07,https://lis.tn/WhoSays,USHR11132695,3TcL0dyCMyr0kyTTc4NLgI
6757872491160406017,Classics Reborn,Teach Me How To Dougie,Teach Me How To Dougie,2011-05-10,Classics Reborn,00:11,https://lis.tn/WDvaSw,USUYG1007090,5cGwZfIKkKXsiAdygsTj6o
6756394183415564289,XXXTENTACION,Jocelyn Flores,17,2017-08-25,Bad Vibes Forever / EMPIRE,00:14,https://lis.tn/JocelynFlores,USUYG1156892,7m9OqQk4RVRkw9JJdeAw96
6586489652960463622,Michael Jackson,Smooth Criminal (Radio Edit),Michael Jackson: The Ultimate Collection,2004-11-22,Epic/Legacy,01:07,https://lis.tn/lqCRz,USSM19909073,2GVYPY8Sv7U7cJkDFu3Ft1
6874698636220058370,Trap Calin,La Calin (feat. Trap City) [Ambroski],La Calin,2019-07-23,Abeerov,00:10,https://lis.tn/Ichjn,USDHM1913099,
6722767980117101317,The Funny,Risa contagiosa (comedia),Risa Contagiosa (COMEDY),2020-08-07,Trevol Music,00:14,https://lis.tn/gZMzL,,
6878032658203413254,Olivia Newton-John,Hopelessly Devoted To You,Grease,1998-01-01,Universal Music,02:31,https://lis.tn/uNRds,NLF057890003,5BUq9bdtsm3LWw5laJeJ4R
6901819731691588353,CJ,Whoopty,Whoopty,2020-07-28,823487 Records DK2,00:14,https://lis.tn/Whoopty,,
6887373709863045894,Charlie Apollo,"Dice Roll Walk (feat. Jayvoe Davinci, Jonas Valli & Tezzo Davinci) (Remix)","Dice Roll Walk (feat. Jayvoe Davinci, Jonas Valli & Tezzo Davinci)",2020-12-04,2604530 Records DK,00:10,https://lis.tn/zuvSq,QZFZ32112423,56ieTvOSLghZ2h06Y2tyih
6821124721061481222,Fusionman,TikTok 2020 Dance Trends Music,TikTok 2020 Dance Trends Music,2020-12-06,fusionman.prod,04:58,https://lis.tn/fPhJM,QZNWY2018140,5kW74popKP1YUkpqcKWIG2
6880958430304144129,Ankit Tiwari,Ishq Mubarak,Tum Bin 2,,Bollywood Series,04:05,https://lis.tn/IshqMubarak,,
6568746626930871041,Dua Lipa,Blow Your Mind (Mwah),Blow Your Mind (Mwah),2016-08-26,Warner Bros.,02:42,https://lis.tn/BlowYourMindMwah,GBAHT1600302,4C3tERxkeWu2FQ1N9tqc2o
6871373024650693377,THC Positive,Mobbin',Mobbin',2020-09-30,1791055 Records DK,00:29,https://lis.tn/Mobbin,,
6830970891480926981,Slater,20 Min,20 Min,2019-02-23,Fantasy Culture,00:25,https://lis.tn/20Min,,
6865054076908915462,Cardi B,WAP,"Bravo Hits, Vol. 111",2020-10-02,SME - Sony Music Media,01:08,https://lis.tn/yEKVI,USAT22005111,4Oun2ylbjFKMPTiaSbbCih
6855388213683522309,Micky Pagnano,La vie en rose,The Romantic Guitar,2012-02-17,BELIEVE - Cdvd,01:56,https://lis.tn/irnjxY,FR6V81237577,1fkpwo84utapZYrMlUscy8
6877093669879548673,Fusionman,TikTok 2020 Dance Trends Music,TikTok 2020 Dance Trends Music,2020-12-06,fusionman.prod,04:29,https://lis.tn/fPhJM,QZNWY2018140,5kW74popKP1YUkpqcKWIG2
6882559244139252481,nisqant rmx,Deep End,Deep End,2020-10-01,nisqant rmx,01:03,https://lis.tn/FMFwJc,,
6894066988063131649,Billie Eilish,Therefore I Am,Therefore I Am,2020-11-12,UMG - Darkroom/Interscope Records,00:39,https://lis.tn/ThereforeIAm,USUM72021500,54bFM56PmE4YLRnqpW6Tha
6891400181078559490,A.C.T.,I Really Like You,I Really Like You,2015-06-05,Matchcode Records,00:43,https://lis.tn/IReallyLikeYou,,1fBSAAH02tzHadsS3VVG0m
6895388318712826625,Mitis,The Opening,Open Window,2013-07-02,INTO THE AM Records,00:07,https://lis.tn/TheOpening,CA5KR1038468,0QCicKbpYg1ZwLirI3AQBJ
6803137515504159493,Lil Uzi Vert,That Way,That Way,2020-03-01,Generation Now/Atlantic,01:53,https://lis.tn/ThatWay,USAT22001201,5raTDhlbxFDnpn89bxArdH
6883981933215369989,Ying Yang Twins,Say I Yi Yi,Crunk'd - Mixed & Hosted By Greg Street,2004-05-25,MERLIN - eOne Music,03:10,https://lis.tn/SayIYiYi,USKO10201222,4WQK8xxsBUt0U3yFQORiPS
6728860413338847233,Technotronic,Pump Up The Jam,Dance Classics - Best Of vol. 5,2011-01-01,Universal Music B.V.,00:13,https://lis.tn/TdBZTf,,
6854221921395985157,Jason Derulo,Co単o,Co単o,2020-07-03,WMG - Spinnin' Records (Distribution),00:13,https://lis.tn/kbiaSl,NLZ542001080,5DV4ZSCqbFv74ui3ZhimXo
6781555808627853314,Apollo Fresh,JoJo Pose,JoJo Pose,2020-01-13,WAVlengths,00:26,https://lis.tn/JoJoPose,QZFYX2061219,4dPVmeisPfQrLcjx0Wz1KW
6898452410411698950,The New Fools,Bring the Funk Back,Too Busy,2016-11-04,Epidemic Sound,00:16,https://lis.tn/BringTheFunkBack,SE5Q51811970,4JClXbBN4d7gFlkgJiOaFx
6854654862202784517,Fousheé,Deep End,Deep End,2020-07-31,SME - Not specified,00:57,https://lis.tn/FjWigu,USRC12002568,6HlE9t71z9DjGi7KqSyEpA
6759597477520739073,SALIM-SULAIMAN,TUJH MEIN RAB DIKHTA HAI - FLUTE VERSION (INSTRUMENTAL),Soulful Melodies - Flute Version Instrumental,2019-01-12,SEVEN COLORS DIGITAL SDN BHD,00:30,https://lis.tn/wakhO,INY091800029,3GkYAqLwnqMek9Wv1k4qUV
6799185203035113474,Almeria FanChants,Corona,AlmerÃ­a Fans: Canticos De La Grada V I (Canciones del U.D. AlmerÃ­a),2016-06-13,FanChants,00:09,https://lis.tn/Corona,,
6877671671927425798,Xirali-3,Hometown,Morsmordre,2021-01-30,"BELIEVE - Dance House（KH Co., Ltd.）",00:14,https://lis.tn/tQCwVV,,
6777624196089399297,The Avains,Finish Line (Original Mix),Finish Line (Radio Edit),2019-06-03,MERLIN - TAR#138,05:02,https://lis.tn/pBPGl,,6dd0aU6fSb1NApeLPie3fw
6895797388917705474,Maluma,Carnaval,Carnaval,2014-06-25,Columbia,00:16,https://lis.tn/IdvsAy,COSO11400286,1VG7hlZpY73n8h8NgidVTh
6876136131637807105,Travis Scott,FRANCHISE,FRANCHISE,2020-09-25,SME - Cactus Jack / Epic,00:35,https://lis.tn/FRANCHISE,USSM12004756,4jVBIpuOiMj1crqd8LoCrJ
6526265111647097871,Krayzie Bone,Ridin' dirty (feat. Chamillionaire),Everybody Wants a Thug,2010-07-22,Universal Music Ireland Ltd.,00:25,https://lis.tn/SduBz,,
6674228190141188869,Benny Benassi,Satisfaction,Satisfaction,2002-01-01,Universal Music,00:52,https://lis.tn/SREkYF,,1n7omixiROWs5q6xpWiQuL
6704946914174961665,Bazzi,Fantasy,COSMIC,2018-04-12,iamcosmic,01:14,https://lis.tn/fKjELa,USAT21801529,1i36kkhmhBxf4lYJscg5zK
6842250090443196417,Jyxo,NO NO NO,NO NO NO,2020-05-21,Terah Records,00:13,https://lis.tn/NONONO,QZHN32046415,4BCrxFYwW6EGxVOeBdPTuc
211190192895123456,Kendrick Lamar,Alright,To Pimp A Butterfly,2015-03-16,Top Dawg Entertainment / Aftermath Records / Interscope Records,00:17,https://lis.tn/Alright,USUM71502498,3iVcZ5G6tvkXZkZKlMpIUs
6883802744193387265,NP HEAVEN,The Style Weekend (Remix),The Style Weekend (Remix),2020-11-28,NP HEAVEN,00:57,https://lis.tn/TheStyleWeekendRemix,,
6515231601595517698,Trap City,Believer,"Trap All Time, Vol. 2",2018-02-21,Trap City,00:15,https://lis.tn/pTiPgZ,,
6816334765722241798,Pixies,Where Is My Mind? (Remastered),Surfer Rosa & Come On Pilgrim,1998-04-30,4AD,00:25,https://lis.tn/sqLpL,GBAFL0700145,7wCmS9TTVUcIhRalDYFgPy
6827725905725573890,Team Wlad el Balad,مهرجان ادينى الولا محسن,mhrgan edeeny alwla mo7sen,2016-10-30,MERLIN - Takwene,03:24,https://lis.tn/ZlQZp,,6RFZz32N4LrFqqPZZVIlPp
6878720004238412545,Serhat Durmus,La Câlin,La Câlin,2017-04-10,Derin Müzik,00:28,https://lis.tn/LaC%C3%A2lin,TCADI1715361,2nLeVfLE8t3hzHhXkZ6Ez2
6671091943436454658,Aaron Smith,Dancin (feat. Luvli),Moody Ibiza 2017,2017-08-09,Moody Recordings,01:18,https://lis.tn/DancinFeat.Luvli,,
6886040556707776514,Edy Lemond;DJ Guuga;DJ Lucas Beat,Oh My God,Oh My God,2020-10-13,Edy Lemond,00:14,https://lis.tn/seJxeM,,0lxmZ4evzbuphwYIj8Kqr0
6888098764448335873,Nobru Free Fire,Funk do Nobru Apelão,Funk do Nobru Apelão,2020-10-27,Nobru,00:14,https://lis.tn/FunkDoNobruApel%C3%A3o,QZMHM2033226,45E0McrFktCK8oRB71g3UC
6889712391060196097,Rochak,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",2019-12-02,T-Series,02:02,https://lis.tn/xMurB,INS181905683,57jOEZtoLQK4zF2x55bdkp
6823538398192503557,Bobby Shmurda,Hot Nigga Freestyle,Hot Nigga Freestyle,2014-09-19,Epic/GS9,00:26,https://lis.tn/HotNiggaFreestyle,,
6895372307825707778,Adam Counts,Jingle Bell Rock,Spirit,2016-12-04,Astronaut Music,00:08,https://lis.tn/INCNzM,,
6894307737409161986,Bruno Mars,Just The Way You Are,2011 Hit Fm 年度百首单曲,2010-07-20,Elektra (NEK),00:55,https://lis.tn/JustTheWayYouAre,USAT21001269,7BqBn9nzAq8spo5e7cZ0dJ
6891693190080973570,Charli XCX,Break The Rules,Break The Rules,2014-08-19,Atlantic Records UK,00:52,https://lis.tn/BreakTheRules,GBAHS1400287,38tKqQuqodiUYOsw6HWyeQ
6891747918089456386,Kamillion,Twerk 4 Me,Twerk 4 Me,2018-11-26,RBW ENT,00:41,https://lis.tn/Twerk4Me,,
6874125430861974274,Eduardo Luzquiños and Speernorman,SoFtly / Killing Me Softly With His Song (TikTok Remix),SoFtly / Killing Me Softly With His Song (TikTok Remix),2020-10-12,Eduardo Luzquiños,01:25,https://lis.tn/sGHsJ,ART0G2003176,1RUZs8J5u9tgmVQ78Ok0Cd
222935032276119552,James Arthur,Train Wreck,Back from the Edge,2016-10-28,Columbia,01:02,https://lis.tn/TrainWreck,DEE861600590,55Am8neGJkdj2ADaM3aw5H
6762092669565963014,2010-2019,Decade,Decade,2019-12-28,2010-2019,00:14,https://lis.tn/AJvqKX,,
250835551346647040,Run - D.M.C.,It's Tricky,Can't Hardly Wait,1998-05-26,Elektra Records,00:14,https://lis.tn/ItsTricky,USEE10900657,5X0VAhIXRbcnKnZi1k9orw
6898022631912966913,Armin van Buuren,This Is What It Feels Like,The Playlist - EDM,2013-11-22,Armada Music Bundles,01:00,https://lis.tn/lQRWI,,
6617541532335475461,Gambino Mmc,Pumped Up Kicks,Opp Season,2018-08-16,#NoSellOut Records,01:16,https://lis.tn/JsydYQ,,
318636771406123008,DJhash,Rap God (remix),Rap God Remix,2018-06-04,DJHash,03:47,https://lis.tn/RapGodRemix,,
6727235286159360005,5 Seconds of Summer,Teeth,13 Reasons Why,2019-08-23,Universal Music,01:02,https://lis.tn/Teeth,USUG11902528,26wLOs3ZuHJa2Ihhx6QIE6
6851502591084399361,Masterd,Huga Denek,Huga Denek,2020-06-18,860580 Records DK,00:36,https://lis.tn/HugaDenek,QZHN72076956,5P4PqlhRVGfJjbHvnw00jh
6823159626767305477,Savage,Swing,Evolution: Past - Present - Future,2008-12-31,Frequency,00:14,https://lis.tn/Swing,NZDR00400002,31hGVTn7MpHC9vovXIVWfm
6886946637650855938,Ariana Grande,positions,positions,2020-10-23,UMG - Republic Records,01:02,https://lis.tn/Positions,USUM72019412,35mvY5S1H3J2QZyna3TFe0
6875948196669949954,Mc Pr;DJ BL;DJ GH7,Soldado Perigoso,Soldado Perigoso,2020-10-21,Master Gold,00:29,https://lis.tn/SoldadoPerigoso,,2uAcF0b6gpfbwHAXVfNEsp
6880134915703196418,None Before,Kane Live,Undisputed (WWE Themes Soundtrack),2020-12-11,U.P Entertainment LLC,00:18,https://lis.tn/KaneLive,QZNWW2008038,5QIVXWwwUuhh9AZr1NZa5A
6808647789753419778,L.Dre,Dear Katara,Dear Katara,2020-03-27,Fully Furnished Records,00:26,https://lis.tn/DearKatara,QZDA42028108,0VAgzneFHrIPkQrMwXtplS
6739955553079954181,northwx,Green3yes,Green3yes,2019-10-23,Independent,00:15,https://lis.tn/Green3yes,QMEZE1989960,2AFvutq6Tkeo139ej43KWA
6790134598555666434,RCJIANG,Rampage (Rcjiang Remix),Rampage (Rcjiang Remix),2019-04-30,Pillz Records,00:46,https://lis.tn/RampageRcjiangRemix,FR2X41960996,5XgbhzoMgO1yeGvfDMsAh2
6884287241825307393,Kamillion,Twerk 4 Me,Twerk 4 Me,2018-11-26,RBW ENT,00:41,https://lis.tn/Twerk4Me,,
6878770544225929990,Miley Cyrus,Heart Of Glass (Live from the iHeart Music Festival),Heart Of Glass (Live from the iHeart Music Festival),2020-10-01,SME - RCA Records Label,01:03,https://lis.tn/RhXGs,USRC12003345,5i7ThJfYLAzp2DyZuFpF6j
